"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.183.42","192.168.183.67","DNS","74","Standard query 0xef7b AAAA www.ynet.co.il"
"2","0.000313220","192.168.183.42","192.168.183.67","DNS","74","Standard query 0x6dd3 A www.ynet.co.il"
"3","0.000494832","192.168.183.42","192.168.183.67","DNS","74","Standard query 0xb684 HTTPS www.ynet.co.il"
"4","0.031417069","192.168.183.67","192.168.183.42","DNS","213","Standard query response 0xef7b AAAA www.ynet.co.il CNAME www.ynet.co.il-v1.edgekey.net CNAME e12476.dscb.akamaiedge.net AAAA 2001:40a8:4400:281::30bc AAAA 2001:40a8:4400:282::30bc"
"5","0.041928561","192.168.183.67","192.168.183.42","DNS","173","Standard query response 0x6dd3 A www.ynet.co.il CNAME www.ynet.co.il-v1.edgekey.net CNAME e12476.dscb.akamaiedge.net A 23.221.29.196"
"6","0.041932961","192.168.183.67","192.168.183.42","DNS","235","Standard query response 0xb684 HTTPS www.ynet.co.il CNAME www.ynet.co.il-v1.edgekey.net CNAME e12476.dscb.akamaiedge.net SOA n0dscb.akamaiedge.net"
"7","0.082242717","192.168.183.42","192.168.183.67","DNS","78","Standard query 0x8b12 AAAA images1.ynet.co.il"
"8","0.082543037","192.168.183.42","192.168.183.67","DNS","78","Standard query 0xee8d A images1.ynet.co.il"
"9","0.082715948","192.168.183.42","192.168.183.67","DNS","78","Standard query 0x0f24 HTTPS images1.ynet.co.il"
"10","0.084347155","192.168.183.42","192.168.183.67","DNS","79","Standard query 0x448e AAAA ynet-pic1.yit.co.il"
"11","0.084524167","192.168.183.42","192.168.183.67","DNS","79","Standard query 0x6f25 A ynet-pic1.yit.co.il"
"12","0.084687678","192.168.183.42","192.168.183.67","DNS","79","Standard query 0xbafc HTTPS ynet-pic1.yit.co.il"
"13","0.085102305","192.168.183.42","192.168.183.67","DNS","82","Standard query 0x8cc4 AAAA totalmedia2.ynet.co.il"
"14","0.085271816","192.168.183.42","192.168.183.67","DNS","82","Standard query 0x4f34 A totalmedia2.ynet.co.il"
"15","0.085433927","192.168.183.42","192.168.183.67","DNS","82","Standard query 0xfd6d HTTPS totalmedia2.ynet.co.il"
"16","0.116787292","192.168.183.67","192.168.183.42","DNS","234","Standard query response 0x8b12 AAAA images1.ynet.co.il CNAME images1.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"17","0.117243822","192.168.183.67","192.168.183.42","DNS","175","Standard query response 0xee8d A images1.ynet.co.il CNAME images1.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net A 23.221.29.196"
"18","0.123450131","192.168.183.67","192.168.183.42","DNS","187","Standard query response 0x448e AAAA ynet-pic1.yit.co.il CNAME ynet-pic1.yit.co.il.cdn.cloudflare.net AAAA 2606:4700::6812:69e AAAA 2606:4700::6812:79e"
"19","0.126623940","192.168.183.67","192.168.183.42","DNS","163","Standard query response 0x6f25 A ynet-pic1.yit.co.il CNAME ynet-pic1.yit.co.il.cdn.cloudflare.net A 104.18.6.158 A 104.18.7.158"
"20","0.126627940","192.168.183.67","192.168.183.42","DNS","201","Standard query response 0xbafc HTTPS ynet-pic1.yit.co.il CNAME ynet-pic1.yit.co.il.cdn.cloudflare.net HTTPS"
"21","0.126631840","192.168.183.67","192.168.183.42","DNS","245","Standard query response 0x8cc4 AAAA totalmedia2.ynet.co.il CNAME totalmedia2.ynet.co.il-v1.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"22","0.138697735","192.168.183.67","192.168.183.42","DNS","186","Standard query response 0x4f34 A totalmedia2.ynet.co.il CNAME totalmedia2.ynet.co.il-v1.edgekey.net CNAME e12476.b.akamaiedge.net A 23.221.29.196"
"23","0.138701935","192.168.183.67","192.168.183.42","DNS","245","Standard query response 0xfd6d HTTPS totalmedia2.ynet.co.il CNAME totalmedia2.ynet.co.il-v1.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"24","0.173264112","192.168.183.67","192.168.183.42","DNS","234","Standard query response 0x0f24 HTTPS images1.ynet.co.il CNAME images1.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"25","0.173297614","192.168.183.42","192.168.183.67","ICMP","262","Destination unreachable (Port unreachable)"
"26","0.988968039","192.168.183.42","192.168.183.67","DNS","72","Standard query 0x107a AAAA z.ynet.co.il"
"27","0.989196954","192.168.183.42","192.168.183.67","DNS","72","Standard query 0xe4e2 A z.ynet.co.il"
"28","0.989352164","192.168.183.42","192.168.183.67","DNS","72","Standard query 0x9035 HTTPS z.ynet.co.il"
"29","1.087618937","192.168.183.67","192.168.183.42","DNS","222","Standard query response 0x107a AAAA z.ynet.co.il CNAME z.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"30","1.097139564","192.168.183.67","192.168.183.42","DNS","163","Standard query response 0xe4e2 A z.ynet.co.il CNAME z.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net A 23.221.29.196"
"31","1.141150562","192.168.183.67","192.168.183.42","DNS","222","Standard query response 0x9035 HTTPS z.ynet.co.il CNAME z.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"32","2.275153655","192.168.183.42","192.168.183.67","DNS","72","Standard query 0xfe2a AAAA a.ynet.co.il"
"33","2.275350468","192.168.183.42","192.168.183.67","DNS","72","Standard query 0xffcd A a.ynet.co.il"
"34","2.275492277","192.168.183.42","192.168.183.67","DNS","72","Standard query 0x8aa8 HTTPS a.ynet.co.il"
"35","2.461736444","192.168.183.67","192.168.183.42","DNS","222","Standard query response 0xfe2a AAAA a.ynet.co.il CNAME a.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"36","2.472214634","2a0d:6fc7:213:782a:73b0:4ce2:4b7c:7141","2a0d:6fc7:213:782a::48","DNS","92","Standard query 0x0ed4 A a.ynet.co.il"
"37","2.472635562","2a0d:6fc7:213:782a:73b0:4ce2:4b7c:7141","2a0d:6fc7:213:782a::48","DNS","92","Standard query 0xee51 HTTPS a.ynet.co.il"
"38","2.479722129","2a0d:6fc7:213:782a::48","2a0d:6fc7:213:782a:73b0:4ce2:4b7c:7141","DNS","183","Standard query response 0x0ed4 A a.ynet.co.il CNAME a.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net A 23.221.29.196"
"39","2.492319158","192.168.183.67","192.168.183.42","DNS","222","Standard query response 0x8aa8 HTTPS a.ynet.co.il CNAME a.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"40","2.492323258","192.168.183.67","192.168.183.42","DNS","163","Standard query response 0xffcd A a.ynet.co.il CNAME a.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net A 23.221.29.196"
"41","2.492348260","192.168.183.42","192.168.183.67","ICMP","191","Destination unreachable (Port unreachable)"
"42","2.693096583","2a0d:6fc7:213:782a::48","2a0d:6fc7:213:782a:73b0:4ce2:4b7c:7141","DNS","242","Standard query response 0xee51 HTTPS a.ynet.co.il CNAME a.ynet.co.il.edgekey.net CNAME e12476.b.akamaiedge.net SOA n0b.akamaiedge.net"
"43","2.693180488","2a0d:6fc7:213:782a:73b0:4ce2:4b7c:7141","2a0d:6fc7:213:782a::48","ICMPv6","290","Destination Unreachable (Port unreachable)"
"44","3.768187194","192.168.183.42","192.168.183.67","DNS","76","Standard query 0xcb9e AAAA pauth.ynet.co.il"
"45","3.768360806","192.168.183.42","192.168.183.67","DNS","76","Standard query 0xb825 A pauth.ynet.co.il"
"46","3.768498815","192.168.183.42","192.168.183.67","DNS","76","Standard query 0xa42a HTTPS pauth.ynet.co.il"
"47","3.891856540","192.168.183.67","192.168.183.42","DNS","253","Standard query response 0xcb9e AAAA pauth.ynet.co.il CNAME pauth-ynet.tinypass.com AAAA 2606:4700::6812:a07e AAAA 2606:4700::6812:b07e AAAA 2606:4700::6812:dff8 AAAA 2606:4700::6812:eff8 AAAA 2606:4700::6812:907e"
"48","3.891860740","192.168.183.67","192.168.183.42","DNS","193","Standard query response 0xb825 A pauth.ynet.co.il CNAME pauth-ynet.tinypass.com A 104.18.176.126 A 104.18.160.126 A 104.18.144.126 A 104.18.223.248 A 104.18.239.248"
"49","3.891864640","192.168.183.67","192.168.183.42","DNS","246","Standard query response 0xa42a HTTPS pauth.ynet.co.il CNAME pauth-ynet.tinypass.com HTTPS"
"50","3.988372396","192.168.183.42","192.168.183.67","DNS","70","Standard query 0x4544 AAAA ynet.co.il"
"51","3.988572910","192.168.183.42","192.168.183.67","DNS","70","Standard query 0xfcc3 A ynet.co.il"
"52","3.988716119","192.168.183.42","192.168.183.67","DNS","70","Standard query 0x84ff HTTPS ynet.co.il"
"53","4.072778057","192.168.183.67","192.168.183.42","DNS","149","Standard query response 0x4544 AAAA ynet.co.il SOA prddns01.yitweb.co.il"
"54","4.072888464","192.168.183.67","192.168.183.42","DNS","149","Standard query response 0x84ff HTTPS ynet.co.il SOA prddns01.yitweb.co.il"
"55","4.197281157","192.168.183.67","192.168.183.42","DNS","86","Standard query response 0xfcc3 A ynet.co.il A 23.33.233.155"
"56","4.199093776","192.168.183.42","23.33.233.155","TCP","74","38870  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1668800264 TSecr=0 WS=128"
"57","4.239735553","192.168.183.42","23.33.233.155","TCP","74","38886  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1668800305 TSecr=0 WS=128"
"58","4.459274613","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1668800524 TSecr=4056620150"
"59","4.459612536","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1668800525 TSecr=950770872"
"60","4.461190439","192.168.183.42","23.33.233.155","TLSv1.2","1850","Client Hello (SNI=ynet.co.il)"
"61","4.467141232","192.168.183.42","23.33.233.155","TLSv1.2","1786","Client Hello (SNI=ynet.co.il)"
"62","4.607502376","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=1785 Ack=2697 Win=31872 Len=0 TSval=1668800672 TSecr=4056620414"
"63","4.607630085","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=1785 Ack=4016 Win=31872 Len=0 TSval=1668800673 TSecr=4056620414"
"64","4.607656986","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1721 Ack=2697 Win=31872 Len=0 TSval=1668800673 TSecr=950771106"
"65","4.607714590","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1721 Ack=4016 Win=31872 Len=0 TSval=1668800673 TSecr=950771106"
"66","4.704809486","192.168.183.42","23.33.233.155","TLSv1.2","146","Change Cipher Spec, Application Data"
"67","4.706698010","192.168.183.42","23.33.233.155","TLSv1.2","146","Change Cipher Spec, Application Data"
"68","4.775624550","192.168.183.42","23.33.233.155","TLSv1.2","1417","Application Data"
"69","4.831268815","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=3216 Ack=4303 Win=31872 Len=0 TSval=1668800896 TSecr=4056620641"
"70","4.831339320","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=3216 Ack=4590 Win=31872 Len=0 TSval=1668800896 TSecr=4056620641"
"71","4.831377522","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1801 Ack=4303 Win=31872 Len=0 TSval=1668800896 TSecr=950771343"
"72","4.831401024","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1801 Ack=4590 Win=31872 Len=0 TSval=1668800896 TSecr=950771343"
"73","4.899086682","192.168.183.42","23.33.233.155","TCP","66","38870  >  443 [ACK] Seq=3216 Ack=4814 Win=31872 Len=0 TSval=1668800964 TSecr=4056620736"
"74","23.874800032","192.168.183.42","23.33.233.155","TCP","78","[TCP Dup ACK 72#1] 38886  >  443 [ACK] Seq=1801 Ack=4590 Win=31872 Len=0 TSval=1668819940 TSecr=950771343 SLE=4614 SRE=4615"
"75","23.874888538","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [ACK] Seq=1801 Ack=4615 Win=31872 Len=0 TSval=1668819940 TSecr=950790342"
"76","24.648471090","192.168.183.42","23.33.233.155","TCP","66","38886  >  443 [FIN, ACK] Seq=1801 Ack=4615 Win=31872 Len=0 TSval=1668820713 TSecr=950790342"
